00000064/1.jpg	0.21337,7	0.83585,6	0.13824,6	0.16486,5	0.62494,6	0.38615,5	0.33951,5	0.019698,6	0.023172,6	0.023848,6	0.038373,5	0.045424,6	0.034078,6	0.17578,7	0.18727,6	0.094108,5	0.7975,7	0.010002,7	0.022681,6	0.043465,6	0.013969,6	0.67532,5	0.96514,6	0.23924,5	0.41778,5	0.032994,5	0.72726,5	0.040968,6	0.14002,5	0.032192,5	0.02254,5	0.4918,7	0.23348,7	0.12952,5	0.057863,6	0.11912,6	0.095998,7	0.63075,6	0.41052,8	0.17536,6
00000064/101.jpg	0.087876,7	0.86553,6	0.038267,6	0.046497,5	0.06217,6	1,5	0.1882,5	0.019698,6	0.023172,6	0.023848,6	0.65129,5	0.045424,6	0.080009,6	0.23612,7	0.25647,6	1,5	0.7298,7	0.15939,7	0.022681,6	0.25212,6	0.31829,6	0.018671,5	0.86186,6	0.38249,5	0.1191,5	0.81252,5	1,5	0.24366,6	0.14002,5	0.032192,5	0.02254,5	0.4918,7	0.66869,7	0.078056,5	0.3922,6	0.1241,6	0.14106,7	0.018542,6	0.14243,8	0.38887,6
00000064/106.jpg	0.23135,7	0.73344,6	0.038267,6	0.16486,5	0.11855,6	0.38615,5	0.56497,5	0.019698,6	0.49361,6	0.023848,6	0.15735,5	0.093253,6	0.24538,6	0.025618,7	0.019473,6	0.020263,5	0.15728,7	0.2931,7	0.13145,6	0.11037,6	0.2112,6	0.83809,5	1,6	0.046461,5	0.1191,5	0.22444,5	0.72726,5	0.67413,6	0.088212,5	0.032192,5	0.02254,5	0.4918,7	0.32528,7	0.01364,5	0.057863,6	0.025097,6	0.095998,7	0.68733,6	0.41911,8	0.047206,6
00000064/107.jpg	0.40698,7	0.56384,6	0.86252,6	0.16486,5	0.80093,6	0.043308,5	0.1882,5	0.15615,6	0.023172,6	0.046109,5	0.038373,5	0.045424,6	0.034078,6	0.025618,7	0.019473,6	0.020263,5	0.062605,7	0.010002,7	0.20152,5	0.043465,6	0.013969,6	0.67532,5	0.96514,6	0.046461,5	0.79987,5	0.13282,5	0.62645,5	0.38534,6	0.036406,5	0.032192,5	0.02254,5	0.4918,7	0.14167,7	0.37873,5	0.057863,6	0.069622,6	0.17745,7	0.78087,6	0.5335,8	0.047206,6
00000064/109.jpg	0.2572,7	0.25579,6	0.68677,6	0.046497,5	0.55115,6	0.043308,5	0.1882,5	0.019698,6	0.023172,6	0.023848,6	0.52125,5	0.045424,6	0.36481,6	0.15392,7	0.068768,6	0.16795,5	0.64318,7	0.010002,7	0.022681,6	0.79421,6	0.32173,6	0.15139,5	0.86186,6	0.046461,5	0.50518,5	0.41304,5	0.49826,5	0.64332,6	0.14002,5	0.032192,5	0.02254,5	0.56672,7	0.51443,7	0.01364,5	0.16546,6	0.1241,6	0.26756,7	0.018542,6	0.49937,8	0.047206,6
00000064/111.jpg	0.20706,7	0.74226,6	0.48074,6	0.36945,5	0.60753,6	0.18946,5	0.025332,5	0.019698,6	0.023172,6	0.023848,6	0.17751,5	0.045424,6	0.034078,6	0.025618,7	0.019473,6	0.094108,5	0.42383,7	0.2224,7	0.030603,5	0.14765,6	0.19623,6	0.83809,5	0.96514,6	0.046461,5	0.67567,5	0.22159,5	0.72726,5	0.040968,6	0.14002,5	0.032192,5	0.02254,5	0.4918,7	0.14167,7	0.01364,5	0.057863,6	0.069622,6	0.095998,7	0.68733,6	0.44894,8	0.047206,6
00000064/112.jpg	0.031436,7	0.86553,6	0.038267,6	0.046497,5	0.06217,6	0.79979,5	0.33951,5	0.019698,6	0.023172,6	0.023848,6	0.65129,5	0.045424,6	0.034078,6	0.31833,7	0.25647,6	0.16053,5	0.77713,7	0.33225,7	0.022681,6	0.31903,6	0.46176,6	0.018671,5	0.94685,6	0.30905,5	0.04014,5	0.60448,5	1,5	0.13309,6	0.14002,5	0.032192,5	0.02254,5	0.52926,7	0.64266,7	0.25836,5	0.34793,6	0.21315,6	0.14106,7	0.11208,6	0.10401,8	0.32317,6
00000064/114.jpg	0.031436,7	0.86553,6	0.038267,6	0.046497,5	0.06217,6	0.79979,5	0.33951,5	0.019698,6	0.13759,6	0.023848,6	0.52125,5	0.045424,6	0.034078,6	0.30408,7	0.25647,6	0.51339,5	0.7975,7	0.15939,7	0.022681,6	0.31903,6	0.44379,6	0.018671,5	0.86186,6	0.18971,5	0.1191,5	0.86244,5	1,5	0.13309,6	0.14002,5	0.032192,5	0.02254,5	0.4918,7	0.84372,7	0.078056,5	0.30366,6	0.1241,6	0.14106,7	0.11208,6	0.10401,8	0.60239,6
00000064/115.jpg	0.14432,7	0.90404,6	0.038267,6	0.046497,5	0.06217,6	1,5	0.33951,5	0.019698,6	0.023172,6	0.023848,6	0.65129,5	0.045424,6	0.034078,6	0.23612,7	0.25647,6	0.57982,5	0.45238,7	0.010002,7	0.022681,6	0.24816,6	0.2749,6	0.018671,5	0.86186,6	0.38249,5	0.04014,5	0.48239,5	0.90151,5	0.13309,6	0.14002,5	0.032192,5	0.02254,5	0.4918,7	0.40518,7	0.078056,5	0.30366,6	0.16862,6	0.14106,7	0.11208,6	0.14243,8	0.28212,6
00000064/117.jpg	0.031436,7	0.86553,6	0.038267,6	0.046497,5	0.06217,6	1,5	0.025332,5	0.019698,6	0.023172,6	0.023848,6	0.79043,5	0.045424,6	0.034078,6	0.23612,7	0.25647,6	0.79241,5	0.96793,7	0.28536,7	0.022681,6	0.31903,6	0.44379,6	0.018671,5	0.86186,6	0.62116,5	0.04014,5	0.81252,5	1,5	0.040968,6	0.14002,5	0.032192,5	0.02254,5	0.4918,7	0.37583,7	0.14247,5	0.2846,6	0.1241,6	0.14106,7	0.018542,6	0.10401,8	0.28212,6
00000064/118.jpg	0.31364,7	0.1356,6	0.57171,6	0.16486,5	0.35091,6	0.043308,5	0.025332,5	0.019698,6	0.023172,6	0.023848,6	0.237,5	0.045424,6	0.55775,6	0.30408,7	0.088676,6	0.16795,5	0.52813,7	0.26193,7	0.022681,6	0.7273,6	0.13947,6	0.27173,5	0.9135,6	0.046461,5	0.42622,5	0.32141,5	0.32402,5	0.44063,6	0.088212,5	0.032192,5	0.02254,5	0.56672,7	0.51443,7	0.20041,5	0.16546,6	0.11912,6	0.26756,7	0.018542,6	0.25683,8	0.047206,6
00000064/120.jpg	0.14432,7	0.83585,6	0.30499,6	0.25109,5	0.48793,6	0.62966,5	0.025332,5	0.019698,6	0.023172,6	0.023848,6	0.37614,5	0.045424,6	0.1457,6	0.15392,7	0.088676,6	0.094108,5	0.58621,7	0.18286,7	0.022681,6	0.39691,6	0.13947,6	0.58503,5	0.96514,6	0.046461,5	0.35791,5	0.47954,5	0.53505,5	0.040968,6	0.14002,5	0.032192,5	0.02254,5	0.56672,7	0.14167,7	0.071582,5	0.057863,6	0.48822,6	0.26756,7	0.64337,6	0.41481,8	0.047206,6
00000064/124.jpg	0.14432,7	0.82702,6	0.038267,6	0.25109,5	0.11855,6	1,5	0.025332,5	0.019698,6	0.023172,6	0.023848,6	0.43563,5	0.045424,6	0.034078,6	0.15392,7	0.15788,6	0.020263,5	0.42383,7	0.75878,7	0.13145,6	0.29273,6	0.44723,6	0.65751,5	0.96514,6	0.28513,5	0.04014,5	0.42963,5	0.72726,5	0.040968,6	0.088212,5	0.032192,5	0.02254,5	0.4918,7	0.48508,7	0.14247,5	0.057863,6	0.48822,6	0.050941,7	0.30617,6	0.28077,8	0.15397,6
00000064/125.jpg	0.031436,7	0.82702,6	0.038267,6	0.16486,5	0.06217,6	0.60311,5	0.4021,5	0.019698,6	0.18141,6	0.023848,6	0.38211,5	0.045424,6	0.034078,6	0.23612,7	0.20717,6	0.23437,5	0.6067,7	0.010002,7	0.022681,6	0.31903,6	0.39003,6	0.018671,5	0.86186,6	0.18971,5	0.1191,5	0.62108,5	1,5	0.2252,6	0.14002,5	0.032192,5	0.02254,5	0.52926,7	0.66869,7	0.25836,5	0.34793,6	0.1241,6	0.14106,7	0.20562,6	0.14243,8	0.42993,6
00000064/126.jpg	0.087876,7	0.86553,6	0.038267,6	0.046497,5	0.06217,6	1,5	0.33951,5	0.019698,6	0.023172,6	0.023848,6	0.51215,5	0.045424,6	0.034078,6	0.10782,7	0.25647,6	0.53455,5	1,7	0.010002,7	0.022681,6	0.18125,6	0.48718,6	0.018671,5	0.94685,6	0.40236,5	0.04014,5	0.43248,5	1,5	0.040968,6	0.14002,5	0.032192,5	0.02254,5	0.56672,7	0.51443,7	0.078056,5	0.3922,6	0.16862,6	0.14106,7	0.018542,6	0.10401,8	0.42993,6
00000064/127.jpg	0.14432,7	0.82702,6	0.038267,6	0.046497,5	0.06217,6	0.58283,5	0.1882,5	0.019698,6	0.023172,6	0.023848,6	0.52125,5	0.045424,6	0.15352,6	0.23612,7	0.25647,6	0.43955,5	0.9206,7	0.010002,7	0.022681,6	0.18125,6	0.2749,6	0.018671,5	0.86186,6	0.18971,5	0.31015,5	0.32141,5	0.96625,5	0.040968,6	0.14002,5	0.032192,5	0.02254,5	0.4918,7	0.30368,7	0.01364,5	0.30366,6	0.21315,6	0.14106,7	0.11208,6	0.14243,8	0.42993,6
00000064/128.jpg	0.15062,7	0.86553,6	0.038267,6	0.16486,5	0.06217,6	0.18946,5	0.4021,5	0.074943,6	0.29582,6	0.023848,6	0.42653,5	0.045424,6	0.15352,6	0.10782,7	0.088676,6	0.020263,5	0.15728,7	0.37953,7	0.022681,6	0.18125,6	0.13947,6	0.92838,5	0.86186,6	0.046461,5	0.04014,5	0.22444,5	0.72726,5	0.76624,6	0.088212,5	0.032192,5	0.02254,5	0.52926,7	0.40518,7	0.071582,5	0.057863,6	0.11415,6	0.095998,7	0.67434,6	0.099716,8	0.17536,6
00000064/129.jpg	0.20706,7	0.74226,6	0.31028,6	0.36945,5	0.69279,6	0.18946,5	0.025332,5	0.019698,6	0.023172,6	0.023848,6	0.237,5	0.045424,6	0.034078,6	0.10782,7	0.019473,6	0.020263,5	0.30074,7	0.26193,7	0.11606,5	0.25913,6	0.19623,6	0.83809,5	0.96514,6	0.046461,5	0.48463,5	0.22159,5	0.72726,5	0.040968,6	0.088212,5	0.032192,5	0.02254,5	0.4918,7	0.31338,7	0.19394,5	0.057863,6	0.48822,6	0.095998,7	0.68733,6	0.3721,8	0.047206,6
00000064/131.jpg	0.031436,7	0.90404,6	0.038267,6	0.046497,5	0.06217,6	1,5	0.025332,5	0.019698,6	0.023172,6	0.023848,6	0.79043,5	0.045424,6	0.034078,6	0.23612,7	0.40308,6	0.85884,5	1,7	0.15939,7	0.022681,6	0.31903,6	0.48718,6	0.018671,5	0.86186,6	0.71447,5	0.04014,5	0.81252,5	1,5	0.040968,6	0.14002,5	0.032192,5	0.02254,5	0.52926,7	0.36613,7	0.14247,5	0.3922,6	0.1241,6	0.14106,7	0.018542,6	0.10401,8	0.38887,6
00000064/134.jpg	0.20076,7	0.71565,6	0.08561,6	0.36945,5	0.48793,6	0.38615,5	0.025332,5	0.019698,6	0.023172,6	0.023848,6	0.66039,5	0.045424,6	0.034078,6	0.15392,7	0.019473,6	0.16795,5	0.30879,7	0.18286,7	0.022681,6	0.11434,6	0.19623,6	0.40445,5	0.96514,6	0.046461,5	0.54895,5	0.2715,5	0.90151,5	0.040968,6	0.14002,5	0.032192,5	0.02254,5	0.4918,7	0.42263,7	0.12952,5	0.057863,6	0.54269,6	0.23955,7	0.39971,6	0.21069,8	0.047206,6
